state_name,dist_name,year,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha),wheat_area_(1000_ha),wheat_production_(1000_tons),wheat_yield_(kg_per_ha),groundnut_area_(1000_ha),groundnut_production_(1000_tons),groundnut_yield_(kg_per_ha),sunflower_area_(1000_ha),sunflower_production_(1000_tons),sunflower_yield_(kg_per_ha),soyabean_area_(1000_ha),soyabean_production_(1000_tons),soyabean_yield_(kg_per_ha),oilseeds_area_(1000_ha),oilseeds_production_(1000_tons),oilseeds_yield_(kg_per_ha),sugarcane_area_(1000_ha),sugarcane_production_(1000_tons),sugarcane_yield_(kg_per_ha),cotton_area_(1000_ha),cotton_production_(1000_tons),cotton_yield_(kg_per_ha),fruits_and_vegetables_area_(1000_ha),potatoes_area_(1000_ha),onion_area_(1000_ha),monsoon_avg,normal_monsoon_avg,rainfall_deviation
chhattisgarh,raipur,1977,782.5,904.0,1155.27,27.6,17.9,648.55,6.9,4.9,710.14,0.0,0.0,0.0,0.0,0.0,0.0,86.2,13.8,160.09,0.8,3.1,3875.0,0.0,0.0,0.0,11.42,0.09,0.52,268.625,307.25,-38.625
chhattisgarh,raipur,1978,792.7,686.0,865.4,20.0,20.5,1025.0,7.0,5.4,771.43,0.0,0.0,0.0,0.0,0.0,0.0,86.7,11.0,126.87,0.6,2.3,3833.33,0.0,0.0,0.0,11.98,0.14,0.46,250.35,307.25,-56.900000000000006
chhattisgarh,raipur,1979,795.0,420.2,528.55,14.0,10.0,714.29,5.5,8.4,1527.27,0.0,0.0,0.0,0.0,0.0,0.0,50.4,4.8,95.24,0.7,2.0,2857.14,0.0,0.0,0.0,11.64,0.12,0.49,163.35,307.25,-143.9
chhattisgarh,raipur,1980,812.4,724.7,892.05,16.7,19.2,1149.7,5.1,8.2,1607.84,0.0,0.0,0.0,0.0,0.0,0.0,56.9,8.7,152.9,0.4,1.7,4250.0,0.0,0.0,0.0,11.63,0.16,0.5,350.25,307.25,43.0
chhattisgarh,raipur,1981,799.6,791.5,989.87,17.1,17.2,1005.85,5.2,8.0,1538.46,0.0,0.0,0.0,0.0,0.0,0.0,63.3,10.0,157.98,0.4,1.4,3500.0,0.0,0.0,0.0,12.17,0.2,0.56,258.9,307.25,-48.35000000000002
chhattisgarh,raipur,1982,798.9,617.0,772.31,16.0,17.4,1087.5,6.0,4.4,733.33,0.0,0.0,0.0,0.2,0.1,500.0,61.5,6.5,105.69,0.4,1.3,3250.0,0.0,0.0,0.0,12.1,0.3,0.45,186.85,307.25,-120.4
chhattisgarh,raipur,1983,802.5,988.8,1232.15,16.7,10.7,640.72,5.9,6.1,1033.9,0.0,0.0,0.0,1.5,1.4,933.33,68.4,13.0,190.06,0.6,2.2,3666.67,0.0,0.0,0.0,12.43,0.23,0.53,229.3,307.25,-77.94999999999999
chhattisgarh,raipur,1984,804.0,924.3,1149.63,16.4,11.9,725.61,4.8,3.6,750.0,0.0,0.0,0.0,1.5,1.3,866.67,61.3,11.3,184.34,0.3,1.3,4333.33,0.0,0.0,0.0,12.84,0.29,0.42,258.45,307.25,-48.80000000000001
chhattisgarh,raipur,1985,821.7,1304.3,1587.32,17.6,12.3,698.86,5.9,4.8,813.56,0.0,0.0,0.0,1.4,1.3,928.57,63.1,14.4,228.21,0.3,1.1,3666.67,0.0,0.0,0.0,13.28,0.26,0.46,264.525,307.25,-42.72500000000002
chhattisgarh,raipur,1986,818.0,809.0,989.0,18.0,20.0,1111.11,6.0,4.0,666.67,0.0,0.0,0.0,0.7,0.4,571.43,47.7,10.2,213.84,0.2,0.9,4500.0,0.0,0.0,0.0,13.48,0.28,0.45,275.05,307.25,-32.19999999999999
chhattisgarh,raipur,1987,822.0,1012.0,1231.14,17.0,16.0,941.18,6.0,6.0,1000.0,0.0,0.0,0.0,0.5,0.3,600.0,52.0,12.6,242.31,0.3,0.8,2666.67,0.0,0.0,0.0,14.29,0.32,0.49,182.45,307.25,-124.80000000000001
chhattisgarh,raipur,1988,827.9,850.1,1026.81,19.5,13.7,702.56,6.8,6.0,882.35,0.0,0.0,0.0,0.7,0.5,714.29,37.7,9.9,262.6,0.3,0.7,2333.33,0.0,0.0,0.0,14.18,0.31,0.46,176.7,307.25,-130.55
chhattisgarh,raipur,1989,836.1,1186.1,1418.61,16.4,13.1,798.78,6.6,5.3,803.03,0.0,0.0,0.0,0.6,0.4,666.67,38.8,11.3,291.24,0.3,0.9,3000.0,0.0,0.0,0.0,14.42,0.24,0.53,266.75,307.25,-40.5
chhattisgarh,raipur,1990,847.3,1155.0,1363.15,17.0,18.9,1111.76,8.6,7.2,837.21,0.0,0.0,0.0,0.33,0.27,818.18,40.0,12.8,320.0,0.25,0.8,3200.0,0.0,0.0,0.0,15.08,0.24,0.55,291.1,307.25,-16.149999999999977
chhattisgarh,raipur,1991,854.1,1218.8,1427.0,15.1,13.7,907.28,9.4,8.2,872.34,0.35,0.12,342.86,0.4,0.38,950.0,38.2,13.9,363.87,0.26,0.8,3076.92,0.0,0.0,0.0,15.8,0.25,0.56,238.625,307.25,-68.625
chhattisgarh,raipur,1992,858.6,1382.3,1609.95,16.7,16.5,988.02,9.6,11.5,1197.92,0.34,0.12,352.94,0.76,0.88,1157.89,42.7,20.0,468.38,0.29,0.9,3103.45,0.0,0.0,0.0,16.04,0.33,0.57,230.5,307.25,-76.75
chhattisgarh,raipur,1993,876.1,1400.1,1598.11,18.9,21.8,1153.44,9.7,9.4,969.07,0.42,0.14,333.33,0.87,1.02,1172.41,42.4,18.8,443.4,0.27,0.8,2962.96,0.0,0.0,0.0,17.47,0.35,0.65,258.57500000000005,307.25,-48.674999999999955
chhattisgarh,raipur,1994,899.7,1303.5,1448.82,18.4,22.4,1217.39,8.1,6.6,814.81,0.15,0.05,333.33,0.8,0.8,1000.0,39.2,15.3,390.31,0.2,0.6,3000.0,0.0,0.0,0.0,16.59,0.39,0.68,388.34999999999997,307.25,81.09999999999997
chhattisgarh,raipur,1995,908.4,1314.9,1447.49,15.9,19.5,1226.42,7.8,7.4,948.72,0.2,0.1,500.0,0.1,0.1,1000.0,35.1,13.8,393.16,0.3,0.9,3000.0,0.0,0.0,0.0,16.39,0.39,0.85,234.4,307.25,-72.85
chhattisgarh,raipur,1996,860.4,1448.8,1683.87,14.2,16.7,1176.06,8.1,7.0,864.2,0.1,0.1,1000.0,0.8,0.8,1000.0,35.5,13.7,385.92,0.2,0.8,4000.0,0.0,0.0,0.0,16.41,0.36,0.58,217.625,307.25,-89.625
chhattisgarh,raipur,1997,918.6,1016.2,1106.25,13.5,13.2,977.78,8.6,7.1,825.58,0.2,0.1,500.0,1.1,1.2,1090.91,33.3,12.6,378.38,0.2,0.6,3000.0,0.0,0.0,0.0,16.85,0.35,0.59,252.79999999999998,307.25,-54.45000000000002
chhattisgarh,raipur,1998,902.0,643.0,712.86,17.8,17.9,1005.62,15.2,13.0,855.26,0.2,0.1,500.0,1.9,1.3,684.21,57.3,23.44,409.08,0.4,1.0,2500.0,0.0,0.0,0.0,17.2,0.38,0.7,165.92499999999998,307.25,-141.32500000000002
chhattisgarh,raipur,1999,950.21,1378.88,1451.13,0.0,0.0,0.0,7.9,8.1,1025.32,0.29,0.13,448.28,0.84,0.76,904.76,28.9,14.33,495.85,0.19,0.6,3157.89,0.0,0.0,0.0,17.85,0.38,0.7,228.29999999999998,307.25,-78.95000000000002
chhattisgarh,raipur,2002,897.85,659.62,734.67,13.19,16.9,1281.27,8.37,8.09,966.55,0.59,0.2,338.98,0.76,0.52,684.21,23.14,12.81,553.59,0.11,0.03,272.73,0.0,0.0,0.0,17.86,0.28,0.71,177.85,307.25,-129.4
chhattisgarh,raipur,2004,918.33,1147.58,1249.64,14.32,14.85,1037.01,8.37,9.2,1099.16,0.77,0.29,376.62,0.8,1.03,1287.5,33.19,17.52,527.87,0.17,0.05,294.12,0.06,0.04,666.67,19.41,0.32,0.73,197.1,307.25,-110.15
chhattisgarh,raipur,2005,918.33,1147.58,1249.64,14.32,14.85,1037.01,8.37,9.2,1099.16,0.77,0.29,376.62,0.8,1.03,1287.5,31.27,16.57,529.9,0.17,0.05,294.12,0.0,0.0,0.0,19.35,0.3,0.76,283.5,307.25,-23.75
chhattisgarh,raipur,2006,918.39,1324.71,1442.43,13.09,12.16,928.95,8.28,8.02,968.6,1.57,0.58,369.43,0.79,0.95,1202.53,32.53,15.79,485.4,0.26,0.05,192.31,0.05,0.02,400.0,18.85,0.28,0.76,263.025,307.25,-44.22500000000002
chhattisgarh,raipur,2007,956.63,1483.28,1550.53,11.42,13.08,1145.36,7.07,8.32,1176.8,0.6,0.21,350.0,0.72,1.05,1458.33,21.65,14.08,650.35,0.35,0.07,200.0,0.01,0.0,0.0,18.45,0.29,0.65,341.975,307.25,34.72500000000002
chhattisgarh,raipur,2008,942.24,1252.38,1329.15,10.82,11.04,1020.33,6.76,7.93,1173.08,0.59,0.22,372.88,0.53,0.71,1339.62,23.56,14.04,595.93,0.29,0.06,206.9,0.0,0.0,0.0,18.43,0.29,0.64,266.275,307.25,-40.97500000000002
chhattisgarh,raipur,2009,928.66,1307.24,1407.66,12.67,18.01,1421.47,7.18,9.5,1323.12,0.65,0.09,138.46,0.46,0.53,1152.17,26.12,17.6,673.81,0.25,0.01,40.0,0.01,0.0,0.0,18.31,1.76,0.66,227.59999999999997,307.25,-79.65000000000003
chhattisgarh,raipur,2010,915.4,1521.13,1661.71,11.3,15.2,1345.13,6.2,9.51,1533.87,0.72,0.28,388.89,0.5,0.8,1600.0,19.4,14.85,765.46,0.13,0.04,307.69,0.0,0.0,0.0,18.27,0.25,0.57,253.75,307.25,-53.5
chhattisgarh,raipur,2011,958.01,1421.37,1483.67,10.54,17.89,1697.34,6.14,8.06,1312.7,0.71,0.51,718.31,0.48,0.44,916.67,18.97,13.87,731.15,0.13,0.07,538.46,0.0,0.0,0.0,0.0,0.27,0.66,297.375,307.25,-9.875
chhattisgarh,raipur,2012,993.68,1974.69,1987.25,9.76,17.75,1818.65,6.54,9.58,1464.83,0.49,0.35,714.29,0.49,0.94,1918.37,19.22,14.17,737.25,0.22,0.08,363.64,0.0,0.0,0.0,18.28,0.32,0.68,280.7,307.25,-26.55000000000001
chhattisgarh,raipur,2013,1009.22,1749.21,1733.23,9.21,15.86,1722.04,6.4,9.38,1465.62,0.48,0.0,0.0,0.35,0.57,1628.57,13.69,12.89,941.56,0.23,0.08,347.83,0.0,0.0,0.0,18.61,0.26,0.72,315.525,307.25,8.274999999999977
chhattisgarh,raipur,2014,1034.99,2127.73,2055.8,10.38,21.24,2046.24,6.28,8.26,1315.29,0.59,0.32,542.37,0.42,0.47,1119.05,14.76,12.53,848.92,0.24,0.14,583.33,0.0,0.0,0.0,0.0,0.28,0.65,270.475,307.25,-36.77499999999998
chhattisgarh,raipur,2015,986.91,1412.83,1431.57,10.99,19.3,1756.14,7.06,8.63,1222.38,0.48,0.23,479.17,0.41,0.35,874.38,13.79,11.36,823.79,0.3,0.09,297.3,0.01,0.0,0.0,0.0,0.37,1.03,208.1,307.25,-99.15
chhattisgarh,bilaspur,1969,630.5,453.5,719.27,18.8,11.4,606.38,4.3,2.9,674.42,0.0,0.0,0.0,0.0,0.0,0.0,50.51,12.9,255.39,2.9,5.7,1965.52,0.0,0.0,0.0,13.74,0.12,0.45,249.2,288.25,-39.05000000000001
chhattisgarh,bilaspur,1970,631.5,587.9,930.96,18.7,14.5,775.4,3.8,2.9,763.16,0.0,0.0,0.0,0.0,0.0,0.0,57.7,14.0,242.63,2.3,4.7,2043.48,0.0,0.0,0.0,14.12,0.12,0.56,301.425,288.25,13.175000000000011
chhattisgarh,bilaspur,1971,633.8,564.7,890.98,22.6,14.8,654.87,3.7,2.5,675.68,0.0,0.0,0.0,0.0,0.0,0.0,61.7,15.1,244.73,2.4,4.9,2041.67,0.0,0.0,0.0,14.32,0.14,0.58,298.975,288.25,10.725000000000023
chhattisgarh,bilaspur,1972,635.6,534.0,840.15,28.0,17.5,625.0,3.5,2.6,742.86,0.0,0.0,0.0,0.0,0.0,0.0,61.3,16.3,265.91,2.4,4.8,2000.0,0.0,0.0,0.0,15.32,0.15,0.55,249.02499999999998,288.25,-39.22500000000002
chhattisgarh,bilaspur,1973,639.3,497.5,778.19,31.6,18.0,569.62,3.3,2.0,606.06,0.0,0.0,0.0,0.0,0.0,0.0,63.5,15.9,250.39,1.1,4.5,4090.91,0.0,0.0,0.0,15.1,0.2,0.49,289.42499999999995,288.25,1.1749999999999545
chhattisgarh,bilaspur,1974,638.2,489.8,767.47,25.9,18.1,698.84,3.5,2.7,771.43,0.0,0.0,0.0,0.0,0.0,0.0,56.9,14.0,246.05,2.4,5.2,2166.67,0.0,0.0,0.0,15.47,0.21,0.52,221.65,288.25,-66.6
chhattisgarh,bilaspur,1975,640.8,646.5,1008.9,38.1,22.1,580.05,3.4,2.1,617.65,0.0,0.0,0.0,0.0,0.0,0.0,61.2,15.2,248.37,2.2,5.3,2409.09,0.0,0.0,0.0,15.54,0.25,0.54,326.225,288.25,37.97500000000002
chhattisgarh,bilaspur,1976,643.2,425.0,660.76,24.4,10.2,418.03,3.5,2.5,714.29,0.0,0.0,0.0,0.0,0.0,0.0,51.1,7.4,144.81,2.5,5.2,2080.0,0.0,0.0,0.0,15.61,0.22,0.53,255.47500000000002,288.25,-32.77499999999998
chhattisgarh,bilaspur,1977,647.2,690.4,1066.75,31.9,18.0,564.26,3.5,2.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,12.5,222.42,3.8,8.2,2157.89,0.0,0.0,0.0,15.87,0.23,0.57,275.97499999999997,288.25,-12.275000000000034
chhattisgarh,bilaspur,1978,652.9,503.3,770.87,26.4,19.1,723.48,3.6,2.1,583.33,0.0,0.0,0.0,0.0,0.0,0.0,61.9,10.5,169.63,1.0,2.1,2100.0,0.0,0.0,0.0,15.89,0.28,0.52,275.075,288.25,-13.175000000000011
chhattisgarh,bilaspur,1979,654.2,217.2,332.01,12.7,6.0,472.44,3.6,1.7,472.22,0.0,0.0,0.0,0.1,0.0,0.0,34.8,4.8,137.93,1.2,1.8,1500.0,0.0,0.0,0.0,14.82,0.22,0.43,162.50000000000003,288.25,-125.74999999999997
chhattisgarh,bilaspur,1980,656.8,636.5,969.09,26.2,23.2,885.5,3.5,2.7,771.43,0.0,0.0,0.0,0.0,0.0,0.0,47.5,9.2,193.68,0.9,1.9,2111.11,0.0,0.0,0.0,15.96,0.32,0.54,328.475,288.25,40.22500000000002
chhattisgarh,bilaspur,1981,658.1,581.4,883.45,23.2,18.0,775.86,3.5,2.2,628.57,0.0,0.0,0.0,0.0,0.0,0.0,50.4,9.4,186.51,0.4,0.9,2250.0,0.0,0.0,0.0,16.6,0.39,0.49,255.14999999999998,288.25,-33.10000000000002
chhattisgarh,bilaspur,1982,650.7,401.2,616.57,19.4,14.3,737.11,3.1,1.7,548.39,0.0,0.0,0.0,0.7,0.4,571.43,46.5,9.4,202.15,0.4,0.8,2000.0,0.0,0.0,0.0,15.19,0.33,0.42,184.47500000000002,288.25,-103.77499999999998
chhattisgarh,bilaspur,1983,662.8,666.8,1006.04,21.8,15.0,688.07,3.0,2.4,800.0,0.0,0.0,0.0,1.7,1.2,705.88,54.8,14.4,262.77,0.9,1.9,2111.11,0.0,0.0,0.0,16.21,0.47,0.43,277.325,288.25,-10.925000000000011
chhattisgarh,bilaspur,1984,655.2,546.2,833.64,16.7,7.8,467.07,4.5,3.1,688.89,0.0,0.0,0.0,0.5,0.3,600.0,45.4,10.4,229.07,0.6,1.3,2166.67,0.0,0.0,0.0,16.22,0.53,0.49,271.9,288.25,-16.350000000000023
chhattisgarh,bilaspur,1985,661.2,910.1,1376.44,20.7,16.8,811.59,4.1,3.3,804.88,0.0,0.0,0.0,0.8,0.6,750.0,49.6,13.7,276.21,0.8,1.9,2375.0,0.0,0.0,0.0,16.7,0.54,0.43,242.425,288.25,-45.82499999999999
chhattisgarh,bilaspur,1986,708.0,967.0,1365.82,22.0,18.0,818.18,3.9,3.0,769.23,0.0,0.0,0.0,0.5,0.3,600.0,39.0,11.2,287.18,0.6,1.5,2500.0,0.0,0.0,0.0,15.64,0.54,0.4,256.025,288.25,-32.22500000000002
chhattisgarh,bilaspur,1987,663.0,716.0,1079.94,24.4,17.5,717.21,4.0,4.0,1000.0,0.0,0.0,0.0,0.3,0.2,666.67,39.4,15.5,393.4,1.3,3.2,2461.54,0.0,0.0,0.0,15.79,0.58,0.41,225.575,288.25,-62.67500000000001
chhattisgarh,bilaspur,1988,647.6,889.1,1372.92,24.7,16.2,655.87,3.9,3.9,1000.0,0.0,0.0,0.0,0.3,0.3,1000.0,41.2,14.4,349.51,0.8,2.0,2500.0,0.0,0.0,0.0,16.0,0.63,0.5,303.44999999999993,288.25,15.199999999999932
chhattisgarh,bilaspur,1989,671.5,698.5,1040.21,17.4,11.5,660.92,4.2,3.6,857.14,0.0,0.0,0.0,0.4,0.3,750.0,38.4,13.5,351.56,1.4,3.3,2357.14,0.0,0.0,0.0,16.34,0.6,0.47,214.7,288.25,-73.55000000000001
chhattisgarh,bilaspur,1990,689.5,964.2,1398.4,18.7,16.3,871.66,4.9,4.1,836.73,0.01,0.0,0.0,0.27,0.23,851.85,41.2,13.4,325.24,0.43,1.1,2558.14,0.0,0.0,0.0,16.92,0.63,0.14,292.375,288.25,4.125
chhattisgarh,bilaspur,1991,690.6,895.4,1296.55,17.0,13.6,800.0,4.7,3.6,765.96,0.03,0.01,333.33,0.29,0.18,620.69,37.0,11.9,321.62,0.85,1.7,2000.0,0.0,0.0,0.0,18.61,0.61,0.4,227.05,288.25,-61.19999999999999
chhattisgarh,bilaspur,1992,691.8,724.2,1046.83,16.8,16.3,970.24,5.1,5.1,1000.0,0.03,0.01,333.33,0.7,0.54,771.43,36.6,14.1,385.25,0.94,2.5,2659.57,0.0,0.0,0.0,18.39,0.65,0.18,184.325,288.25,-103.92500000000001
chhattisgarh,bilaspur,1993,698.1,943.7,1351.81,20.6,19.9,966.02,4.3,4.7,1093.02,0.1,0.02,200.0,0.91,1.07,1175.82,39.3,15.0,381.68,0.8,2.0,2500.0,0.0,0.0,0.0,16.66,0.62,0.24,252.90000000000003,288.25,-35.349999999999966
chhattisgarh,bilaspur,1994,719.7,1164.4,1617.9,18.8,19.9,1058.51,3.6,2.8,777.78,0.03,0.01,333.33,1.6,1.8,1125.0,39.3,13.7,348.6,0.6,1.6,2666.67,0.0,0.0,0.0,18.14,0.7,0.32,396.4,288.25,108.14999999999998
chhattisgarh,bilaspur,1995,691.7,921.0,1331.5,16.8,17.1,1017.86,5.1,5.0,980.39,0.0,0.0,0.0,2.3,2.1,913.04,36.3,14.8,407.71,1.3,4.4,3384.62,0.0,0.0,0.0,18.77,0.65,0.18,244.525,288.25,-43.724999999999994
chhattisgarh,bilaspur,1996,688.3,922.9,1340.84,15.3,16.0,1045.75,4.6,4.4,956.52,0.0,0.0,0.0,5.9,4.8,813.56,38.8,15.3,394.33,1.8,5.9,3277.78,0.0,0.0,0.0,18.33,0.68,0.64,298.7,288.25,10.449999999999989
chhattisgarh,bilaspur,1997,704.1,349.1,495.81,13.5,6.3,466.67,4.7,4.3,914.89,0.0,0.0,0.0,7.2,4.8,666.67,40.21,12.5,310.87,0.98,2.8,2857.14,0.0,0.0,0.0,17.14,0.67,0.29,268.2,288.25,-20.05000000000001
chhattisgarh,bilaspur,1998,748.99,608.38,812.27,14.74,12.46,845.32,4.62,4.92,1064.99,0.0,0.0,0.0,9.13,4.91,538.52,53.94,21.41,396.93,2.13,5.83,2736.87,0.0,0.0,0.0,17.29,0.69,0.42,251.75,288.25,-36.5
chhattisgarh,bilaspur,1999,753.87,1129.43,1498.18,0.0,0.0,0.0,3.62,3.42,944.69,0.03,0.02,696.05,3.2,2.65,826.59,34.16,14.35,420.12,1.84,5.24,2842.85,0.0,0.0,0.0,16.97,0.73,0.68,249.39999999999998,288.25,-38.85000000000002
chhattisgarh,bilaspur,2002,704.96,617.25,875.59,17.57,18.76,1068.02,5.16,5.26,1019.17,0.16,0.06,386.13,1.24,0.73,590.93,24.09,10.98,455.94,0.76,0.18,231.8,0.0,0.0,0.0,17.58,0.82,0.68,211.89999999999998,288.25,-76.35000000000002
chhattisgarh,bilaspur,2004,711.59,874.16,1228.45,18.88,15.8,837.0,4.55,5.44,1197.78,0.24,0.11,464.8,3.97,4.11,1034.86,28.54,13.88,486.33,1.31,0.32,244.72,0.0,0.0,0.0,18.18,1.03,0.69,251.54999999999998,288.25,-36.70000000000002
chhattisgarh,bilaspur,2005,711.59,874.16,1228.45,18.88,15.8,837.0,4.55,5.44,1197.78,0.24,0.11,464.8,3.97,4.11,1034.86,29.32,14.98,510.96,1.31,0.32,244.72,0.0,0.0,0.0,18.96,0.97,0.61,306.45,288.25,18.19999999999999
chhattisgarh,bilaspur,2006,712.81,1127.18,1581.33,17.57,15.69,893.02,3.49,3.99,1142.98,0.44,0.22,498.52,5.54,4.95,892.59,31.03,14.71,473.97,2.3,0.32,137.66,0.0,0.0,0.0,18.88,0.94,0.88,217.625,288.25,-70.625
chhattisgarh,bilaspur,2007,716.37,1160.03,1619.32,17.38,19.05,1096.53,3.66,4.68,1278.92,0.53,0.2,385.89,9.67,11.26,1165.42,32.85,22.1,672.62,2.99,0.4,133.19,0.0,0.0,0.0,19.51,1.08,0.91,282.925,288.25,-5.324999999999989
chhattisgarh,bilaspur,2008,749.56,1070.95,1428.76,17.54,18.05,1029.04,3.31,4.21,1271.81,0.43,0.19,453.03,10.95,12.98,1184.9,32.93,22.79,692.02,2.63,0.38,143.66,0.0,0.0,0.0,19.58,1.13,0.91,243.60000000000002,288.25,-44.64999999999998
chhattisgarh,bilaspur,2009,696.49,994.29,1427.57,24.25,28.14,1160.63,6.31,9.82,1556.88,0.44,0.18,419.69,10.93,12.3,1125.9,34.7,28.52,821.69,2.49,0.62,248.51,0.0,0.0,0.0,19.49,3.52,0.98,180.6,288.25,-107.65
chhattisgarh,bilaspur,2010,705.67,1333.61,1889.83,24.88,30.13,1210.79,5.89,10.34,1757.26,0.46,0.19,413.04,13.93,18.19,1305.61,38.95,34.37,882.56,1.18,0.27,232.46,0.0,0.0,0.0,20.37,1.0,1.04,219.0,288.25,-69.25
chhattisgarh,bilaspur,2011,749.08,1557.35,2079.01,19.08,26.28,1377.75,3.03,4.29,1415.05,0.41,0.19,463.41,15.56,14.29,918.21,35.34,24.82,702.35,1.05,0.69,657.17,0.0,0.0,0.0,0.0,1.03,1.05,285.7,288.25,-2.5500000000000114
chhattisgarh,bilaspur,2012,747.27,1746.82,2337.61,18.7,27.31,1460.32,3.0,4.07,1356.29,0.38,0.17,447.37,15.85,23.47,1481.15,36.12,33.55,928.85,1.26,0.3,240.21,0.0,0.0,0.0,20.84,1.05,1.09,286.4,288.25,-1.8500000000000227
chhattisgarh,bilaspur,2013,726.15,1577.16,2171.95,19.88,26.97,1356.73,2.98,4.13,1388.65,0.37,0.0,0.0,15.07,18.59,1233.7,35.07,28.99,826.73,1.49,0.36,237.88,0.0,0.0,0.0,20.73,1.05,1.11,267.575,288.25,-20.67500000000001
chhattisgarh,bilaspur,2014,728.84,1683.92,2310.43,18.11,28.15,1554.83,2.94,4.13,1404.76,0.35,0.17,485.71,16.48,9.6,582.25,34.82,20.23,581.06,1.86,1.18,633.11,0.0,0.0,0.0,0.0,0.98,1.08,258.75,288.25,-29.5
chhattisgarh,bilaspur,2015,731.83,1340.65,1831.92,17.82,27.03,1516.74,2.85,3.9,1370.52,0.35,0.18,514.29,16.24,9.07,558.26,32.94,18.29,555.1,4.29,0.96,224.31,0.0,0.0,0.0,0.0,0.98,1.02,235.225,288.25,-53.025000000000006
chhattisgarh,raigarh,1969,340.0,253.2,744.71,1.5,0.9,600.0,13.1,7.8,595.42,0.0,0.0,0.0,0.0,0.0,0.0,51.1,15.9,311.15,1.7,5.3,3117.65,0.6,0.3,500.0,6.02,0.53,0.49,279.0,373.0,-94.0
chhattisgarh,raigarh,1970,342.2,274.7,802.75,1.3,1.0,769.23,12.5,9.4,752.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,17.2,346.08,1.5,5.1,3400.0,0.4,0.1,250.0,6.21,0.56,0.53,364.25,373.0,-8.75
chhattisgarh,raigarh,1971,344.6,241.3,700.23,1.8,1.2,666.67,12.5,7.5,600.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,16.1,331.96,1.6,5.2,3250.0,0.3,0.2,666.67,6.53,0.64,0.56,407.875,373.0,34.875
chhattisgarh,raigarh,1972,345.3,212.9,616.57,4.4,3.1,704.55,12.7,9.3,732.28,0.0,0.0,0.0,0.0,0.0,0.0,48.7,18.3,375.77,1.6,4.9,3062.5,0.3,0.2,666.67,6.55,0.64,0.55,265.275,373.0,-107.72500000000002
chhattisgarh,raigarh,1973,345.9,314.1,908.07,5.0,3.5,700.0,12.9,7.1,550.39,0.0,0.0,0.0,0.0,0.0,0.0,48.5,15.7,323.71,1.5,5.0,3333.33,0.3,0.1,333.33,6.41,0.64,0.51,407.025,373.0,34.02499999999998
chhattisgarh,raigarh,1974,347.7,227.6,654.59,5.0,3.8,760.0,12.9,8.7,674.42,0.0,0.0,0.0,0.0,0.0,0.0,47.8,17.3,361.92,1.5,4.7,3133.33,0.2,0.2,1000.0,6.43,0.65,0.47,246.45,373.0,-126.55000000000001
chhattisgarh,raigarh,1975,350.8,311.6,888.26,5.4,3.5,648.15,12.9,10.1,782.95,0.0,0.0,0.0,0.0,0.0,0.0,49.7,19.5,392.35,1.5,4.7,3133.33,0.2,0.1,500.0,6.29,0.67,0.59,347.04999999999995,373.0,-25.950000000000045
chhattisgarh,raigarh,1976,353.4,199.1,563.38,4.2,2.8,666.67,12.8,5.2,406.25,0.0,0.0,0.0,0.0,0.0,0.0,44.1,9.5,215.42,1.5,4.9,3266.67,0.2,0.1,500.0,6.67,0.71,0.54,246.275,373.0,-126.725
chhattisgarh,raigarh,1977,356.7,348.5,977.01,6.2,4.2,677.42,12.7,7.7,606.3,0.0,0.0,0.0,0.0,0.0,0.0,45.9,13.9,302.83,1.2,4.2,3500.0,0.2,0.1,500.0,6.95,0.72,0.49,355.49999999999994,373.0,-17.500000000000057
chhattisgarh,raigarh,1978,360.3,292.1,810.71,5.5,7.0,1272.73,12.2,8.0,655.74,0.0,0.0,0.0,0.0,0.0,0.0,45.4,14.7,323.79,1.4,4.6,3285.71,0.1,0.1,1000.0,7.12,0.75,0.48,297.75,373.0,-75.25
chhattisgarh,raigarh,1979,362.4,149.3,411.98,3.3,2.3,696.97,11.6,5.4,465.52,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9.8,227.91,1.4,2.8,2000.0,0.1,0.0,0.0,6.89,0.74,0.43,178.47500000000002,373.0,-194.52499999999998
chhattisgarh,raigarh,1980,368.0,332.6,903.8,4.5,5.4,1200.0,11.3,7.3,646.02,0.0,0.0,0.0,0.0,0.0,0.0,44.2,14.1,319.0,1.3,3.6,2769.23,0.1,0.0,0.0,7.25,0.83,0.53,309.825,373.0,-63.17500000000001
chhattisgarh,raigarh,1981,372.8,326.6,876.07,4.8,5.6,1166.67,11.3,8.3,734.51,0.0,0.0,0.0,0.0,0.0,0.0,45.5,15.1,331.87,1.0,3.2,3200.0,0.1,0.0,0.0,7.77,0.94,0.63,282.27500000000003,373.0,-90.72499999999997
chhattisgarh,raigarh,1982,371.0,270.2,728.3,4.7,6.0,1276.6,10.4,5.7,548.08,0.0,0.0,0.0,0.1,0.0,0.0,45.6,11.6,254.39,0.9,2.7,3000.0,0.1,0.1,1000.0,7.6,1.0,0.54,267.425,373.0,-105.57499999999999
